,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2019-03-16 21:00:00+00:00,492.86464199999995,456.765066,439.7662849999999,448.1704680000001,485.76547700000003,554.8955679999999,659.9946239999999,686.144832,735.8437460000001,765.1604890000001,739.2406899999999,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628
2019-03-16 21:15:00+00:00,456.765066,439.7662849999999,448.1704680000001,485.76547700000003,554.8955679999999,659.9946239999999,686.144832,735.8437460000001,765.1604890000001,739.2406899999999,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264
2019-03-16 21:30:00+00:00,439.7662849999999,448.1704680000001,485.76547700000003,554.8955679999999,659.9946239999999,686.144832,735.8437460000001,765.1604890000001,739.2406899999999,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997
2019-03-16 21:45:00+00:00,448.1704680000001,485.76547700000003,554.8955679999999,659.9946239999999,686.144832,735.8437460000001,765.1604890000001,739.2406899999999,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997,614.95898
2019-03-16 22:00:00+00:00,485.76547700000003,554.8955679999999,659.9946239999999,686.144832,735.8437460000001,765.1604890000001,739.2406899999999,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001
2019-03-16 22:15:00+00:00,554.8955679999999,659.9946239999999,686.144832,735.8437460000001,765.1604890000001,739.2406899999999,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931
2019-03-16 22:30:00+00:00,659.9946239999999,686.144832,735.8437460000001,765.1604890000001,739.2406899999999,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757
2019-03-16 22:45:00+00:00,686.144832,735.8437460000001,765.1604890000001,739.2406899999999,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999
2019-03-16 23:00:00+00:00,735.8437460000001,765.1604890000001,739.2406899999999,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626
2019-03-16 23:15:00+00:00,765.1604890000001,739.2406899999999,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335
2019-03-16 23:30:00+00:00,739.2406899999999,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763
2019-03-16 23:45:00+00:00,640.407641,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002
2019-03-17 00:00:00+00:00,606.0110430000001,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998
2019-03-17 00:15:00+00:00,555.2508720000001,442.80572,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307
2019-03-17 00:30:00+00:00,442.80572,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596
2019-03-17 00:45:00+00:00,441.527628,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998
2019-03-17 01:00:00+00:00,537.349264,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451
2019-03-17 01:15:00+00:00,470.80854999999997,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002
2019-03-17 01:30:00+00:00,614.95898,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997
2019-03-17 01:45:00+00:00,712.4517040000001,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401
2019-03-17 02:00:00+00:00,691.501931,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002
2019-03-17 02:15:00+00:00,745.103757,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998
2019-03-17 02:30:00+00:00,784.2755109999999,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401
2019-03-17 02:45:00+00:00,1052.991626,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421
2019-03-17 03:00:00+00:00,1132.3335,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398
2019-03-17 03:15:00+00:00,1162.544763,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398,702.751225
2019-03-17 03:30:00+00:00,1206.1767160000002,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398,702.751225,635.6098459999998
2019-03-17 03:45:00+00:00,1236.3332349999998,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398,702.751225,635.6098459999998,576.163951
2019-03-17 04:00:00+00:00,1224.944307,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996
2019-03-17 04:15:00+00:00,1210.389596,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858
2019-03-17 04:30:00+00:00,1340.2186459999998,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782
2019-03-17 04:45:00+00:00,1395.435451,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782,398.186486
2019-03-17 05:00:00+00:00,1316.0199140000002,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782,398.186486,375.968156
2019-03-17 05:15:00+00:00,1276.7499199999997,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782,398.186486,375.968156,336.70795799999996
2019-03-17 05:30:00+00:00,1153.928401,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782,398.186486,375.968156,336.70795799999996,320.052359
2019-03-17 05:45:00+00:00,1102.4915400000002,1059.2783929999998,976.351401,866.544421,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782,398.186486,375.968156,336.70795799999996,320.052359,310.428661
2019-03-17 06:00:00+00:00,1059.2783929999998,976.351401,866.544421,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782,398.186486,375.968156,336.70795799999996,320.052359,310.428661,349.868294
2019-03-17 06:15:00+00:00,976.351401,866.544421,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782,398.186486,375.968156,336.70795799999996,320.052359,310.428661,349.868294,384.599752
2019-03-17 06:30:00+00:00,866.544421,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782,398.186486,375.968156,336.70795799999996,320.052359,310.428661,349.868294,384.599752,409.19726099999997
2019-03-17 06:45:00+00:00,800.676398,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782,398.186486,375.968156,336.70795799999996,320.052359,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005
2019-03-17 07:00:00+00:00,702.751225,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782,398.186486,375.968156,336.70795799999996,320.052359,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038
2019-03-17 07:15:00+00:00,635.6098459999998,576.163951,490.68652399999996,423.548858,417.886782,398.186486,375.968156,336.70795799999996,320.052359,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007
2019-03-17 07:30:00+00:00,576.163951,490.68652399999996,423.548858,417.886782,398.186486,375.968156,336.70795799999996,320.052359,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728
2019-03-17 07:45:00+00:00,490.68652399999996,423.548858,417.886782,398.186486,375.968156,336.70795799999996,320.052359,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623
2019-03-17 08:00:00+00:00,423.548858,417.886782,398.186486,375.968156,336.70795799999996,320.052359,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623,391.510982
2019-03-17 08:15:00+00:00,417.886782,398.186486,375.968156,336.70795799999996,320.052359,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623,391.510982,347.167023
2019-03-17 08:30:00+00:00,398.186486,375.968156,336.70795799999996,320.052359,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623,391.510982,347.167023,375.697945
2019-03-17 08:45:00+00:00,375.968156,336.70795799999996,320.052359,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623,391.510982,347.167023,375.697945,413.849576
2019-03-17 09:00:00+00:00,336.70795799999996,320.052359,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623,391.510982,347.167023,375.697945,413.849576,433.546511
2019-03-17 09:15:00+00:00,320.052359,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623,391.510982,347.167023,375.697945,413.849576,433.546511,379.149135
2019-03-17 09:30:00+00:00,310.428661,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623,391.510982,347.167023,375.697945,413.849576,433.546511,379.149135,394.83139600000004
2019-03-17 09:45:00+00:00,349.868294,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623,391.510982,347.167023,375.697945,413.849576,433.546511,379.149135,394.83139600000004,381.461346
2019-03-17 10:00:00+00:00,384.599752,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623,391.510982,347.167023,375.697945,413.849576,433.546511,379.149135,394.83139600000004,381.461346,344.645351
2019-03-17 10:15:00+00:00,409.19726099999997,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623,391.510982,347.167023,375.697945,413.849576,433.546511,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997
2019-03-17 10:30:00+00:00,424.76630400000005,404.30038,412.99143900000007,378.723728,381.206623,391.510982,347.167023,375.697945,413.849576,433.546511,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994
2019-03-17 10:45:00+00:00,404.30038,412.99143900000007,378.723728,381.206623,391.510982,347.167023,375.697945,413.849576,433.546511,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114
2019-03-17 11:00:00+00:00,412.99143900000007,378.723728,381.206623,391.510982,347.167023,375.697945,413.849576,433.546511,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996
2019-03-17 11:15:00+00:00,378.723728,381.206623,391.510982,347.167023,375.697945,413.849576,433.546511,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422
2019-03-17 11:30:00+00:00,381.206623,391.510982,347.167023,375.697945,413.849576,433.546511,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257
2019-03-17 11:45:00+00:00,391.510982,347.167023,375.697945,413.849576,433.546511,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257,637.506692
2019-03-17 12:00:00+00:00,347.167023,375.697945,413.849576,433.546511,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257,637.506692,681.284651
2019-03-17 12:15:00+00:00,375.697945,413.849576,433.546511,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257,637.506692,681.284651,805.479213
2019-03-17 12:30:00+00:00,413.849576,433.546511,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257,637.506692,681.284651,805.479213,880.742474
2019-03-17 12:45:00+00:00,433.546511,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257,637.506692,681.284651,805.479213,880.742474,820.9605439999999
2019-03-17 13:00:00+00:00,379.149135,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257,637.506692,681.284651,805.479213,880.742474,820.9605439999999,839.632789
2019-03-17 13:15:00+00:00,394.83139600000004,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257,637.506692,681.284651,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999
2019-03-17 13:30:00+00:00,381.461346,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257,637.506692,681.284651,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355
2019-03-17 13:45:00+00:00,344.645351,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257,637.506692,681.284651,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001
2019-03-17 14:00:00+00:00,360.33394499999997,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257,637.506692,681.284651,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136
2019-03-17 14:15:00+00:00,354.45555899999994,359.113114,442.90633499999996,501.187422,575.988257,637.506692,681.284651,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794
2019-03-17 14:30:00+00:00,359.113114,442.90633499999996,501.187422,575.988257,637.506692,681.284651,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001
2019-03-17 14:45:00+00:00,442.90633499999996,501.187422,575.988257,637.506692,681.284651,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488
2019-03-17 15:00:00+00:00,501.187422,575.988257,637.506692,681.284651,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258
2019-03-17 15:15:00+00:00,575.988257,637.506692,681.284651,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477
2019-03-17 15:30:00+00:00,637.506692,681.284651,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001
2019-03-17 15:45:00+00:00,681.284651,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003
2019-03-17 16:00:00+00:00,805.479213,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962
2019-03-17 16:15:00+00:00,880.742474,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023
2019-03-17 16:30:00+00:00,820.9605439999999,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999
2019-03-17 16:45:00+00:00,839.632789,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999
2019-03-17 17:00:00+00:00,872.2317219999999,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999
2019-03-17 17:15:00+00:00,885.333355,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143
2019-03-17 17:30:00+00:00,931.9117100000001,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001
2019-03-17 17:45:00+00:00,972.892136,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306
2019-03-17 18:00:00+00:00,1047.442794,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356
2019-03-17 18:15:00+00:00,989.7585170000001,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356,367.48595
2019-03-17 18:30:00+00:00,988.459488,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356,367.48595,273.091678
2019-03-17 18:45:00+00:00,1065.301258,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356,367.48595,273.091678,284.310332
2019-03-17 19:00:00+00:00,1106.774477,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356,367.48595,273.091678,284.310332,272.712415
2019-03-17 19:15:00+00:00,1197.2975430000001,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356,367.48595,273.091678,284.310332,272.712415,369.4427
2019-03-17 19:30:00+00:00,1207.8480320000003,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356,367.48595,273.091678,284.310332,272.712415,369.4427,382.674628
2019-03-17 19:45:00+00:00,1116.436962,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356,367.48595,273.091678,284.310332,272.712415,369.4427,382.674628,485.29296700000003
2019-03-17 20:00:00+00:00,1040.925023,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356,367.48595,273.091678,284.310332,272.712415,369.4427,382.674628,485.29296700000003,522.792107
2019-03-17 20:15:00+00:00,841.1532819999999,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356,367.48595,273.091678,284.310332,272.712415,369.4427,382.674628,485.29296700000003,522.792107,501.689623
2019-03-17 20:30:00+00:00,845.4305299999999,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356,367.48595,273.091678,284.310332,272.712415,369.4427,382.674628,485.29296700000003,522.792107,501.689623,508.164005
2019-03-17 20:45:00+00:00,784.5267799999999,606.446143,567.7348680000001,522.847306,512.514356,367.48595,273.091678,284.310332,272.712415,369.4427,382.674628,485.29296700000003,522.792107,501.689623,508.164005,529.649544
